Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2020-08-06 18:43:24.099999905,0.15,3.7932024484493643,43.660956666666664,-79.39704333333333,1,179.2,1.5,123.87268435916151
2020-08-06 18:44:10.099999905,0.03,1.816472077779707,43.660911666666664,-79.396795,0,224.6,0.2,83.79723544393886
2020-08-06 18:44:41.099999905,0.04,3.9102003786081583,43.66108,-79.39579166666667,1,130.2,0.3,185.78553643084868
2020-08-06 18:50:38.099999905,0.03,0.4918227188043476,43.663698333333336,-79.39082333333333,0,271.7,1.3,37.71324668582135
2020-08-06 18:55:08.099999905,0.06,9.500054471221459,43.66532,-79.38379166666667,1,100.5,1.6,258.9596215524751
2020-08-06 18:56:50.099999905,0.06,17.50882715558143,43.66568166666666,-79.38063833333334,1,88.9,1.2,594.9323664765097
2020-08-06 19:01:49.099999905,0.05,2.5333659902376438,43.66838,-79.366405,1,204.3,1.0,121.80414501056485
2020-08-06 19:02:23.099999905,0.05,5.374280326961206,43.66698666666666,-79.36586,1,235.2,0.7,210.5513105370058
2020-08-06 19:03:30.099999905,0.05,14.594040248170577,43.66423333333334,-79.36472833333333,1,258.7,1.1,477.525228878991
2020-08-06 19:05:57.099999905,0.05,5.2734133600760575,43.66455166666667,-79.36093333333334,1,170.1,0.4,187.4298428097869
2020-08-06 19:07:33.099999905,0.06,8.650562037319213,43.66368666666666,-79.35938,1,162.9,0.4,274.22460509869427
2020-08-06 19:10:20.099999905,0.05,2.5505971845703495,43.65953333333334,-79.35991,1,184.2,0.9,88.03404988359503
2020-08-06 19:11:54.099999905,0.03,3.6095034089463116,43.65722166666666,-79.35919833333334,0,319.2,1.0,176.9086682697694
2020-08-06 19:13:02.099999905,0.04,1.563910348442491,43.65575666666667,-79.35858,0,172.8,1.3,67.2010989314321
2020-08-06 19:13:33.099999905,0.05,4.502044392369156,43.65427,-79.358765,1,278.7,1.5,202.94879948284205
2020-08-06 19:14:28.099999905,0.06,2.0181109872812506,43.652265,-79.35810500000002,1,177.2,1.3,103.87795575451825
2020-08-06 19:16:34.099999905,0.05,1.162937330140225,43.64935833333333,-79.35666833333333,1,174.6,1.2,39.53698483470114
2020-08-06 19:17:26.099999905,0.03,2.1717953929729923,43.64873666666666,-79.35535,0,166.2,1.7,105.25066218510763
2020-08-06 19:22:20.200000048,0.68,215.30598262065064,43.651535,-79.34857833333334,2,140.0,1.6,1089.5617674668456
2020-08-06 19:29:19.200000048,0.02,0.07109068822525733,43.651378333333334,-79.34708666666667,0,174.8,2.5,5.639325006021713
2020-08-06 19:31:47.200000048,0.86,167.28468761322472,43.650855,-79.35010333333334,2,175.9,0.9,916.7716200761453
2020-08-06 19:37:52.299999952,0.12,11.751657715229076,43.65736,-79.35410833333333,1,161.8,0.8,178.0348098997023
2020-08-06 19:41:29.200000048,0.16,48.50788372641407,43.66435333333333,-79.35646833333334,1,169.6,0.5,694.9704046873007
2020-08-06 19:45:08.299999952,0.06,5.795005385272027,43.66985666666667,-79.357885,1,268.3,0.3,244.96023690656162
2020-08-06 19:46:44.400000095,0.03,0.8217949256150614,43.672475,-79.36066666666666,0,137.0,1.5,57.6259357302627
2020-08-06 19:47:06.400000095,0.02,0.7963524643387635,43.67309833333334,-79.361305,0,151.0,0.7,58.839200449527354
2020-08-06 19:51:13.400000095,0.05,1.8848755282988792,43.681265,-79.36579166666667,1,131.8,0.8,77.97371522193004
2020-08-06 19:52:44.400000095,0.02,0.22491511572364653,43.68323166666666,-79.36280500000002,0,71.5,0.7,16.809023944349306
2020-08-06 20:01:11.400000095,0.1,16.06435780732281,43.69209333333333,-79.35970666666667,1,355.9,0.2,353.7987301825843
2020-08-06 20:02:21.400000095,0.06,4.599025241453456,43.694295,-79.35769833333333,1,183.7,0.4,170.29638983239067
2020-08-06 20:04:27.400000095,0.03,0.7058260174452109,43.697905,-79.35431,0,152.2,0.6,55.95473041989602
2020-08-06 20:07:40.400000095,0.04,5.353823411688094,43.69812833333334,-79.34508833333334,1,106.6,0.3,212.4633179283697
2020-08-06 20:14:04.500000000,0.09,36.666944282601314,43.701355,-79.33159833333333,1,234.6,0.8,904.3938758863189
2020-08-06 20:14:56.500000000,0.06,7.786775646643836,43.70154833333334,-79.32952166666666,1,328.4,0.8,256.13886230522724
2020-08-06 20:16:25.500000000,0.05,2.6696074324499106,43.70172666666666,-79.326355,1,264.1,0.5,113.46305405605132
2020-08-06 20:17:45.500000000,0.03,2.13781109808785,43.70200333333333,-79.32311166666666,0,245.3,0.5,117.227334435589
2020-08-06 20:19:05.500000000,0.03,1.2498696047398616,43.70194833333333,-79.320745,0,204.7,0.1,60.54626435488973
2020-08-06 20:28:39.500000000,0.22,17.04457147654365,43.701163333333334,-79.31390333333333,2,248.7,0.8,292.89256579748195
2020-08-06 20:29:36.500000000,0.08,4.864872832231776,43.70039166666667,-79.31502833333333,1,131.9,1.3,140.74708975804432
2020-08-06 20:34:31.599999905,0.02,1.1659552022659252,43.696753333333334,-79.31618,0,32.5,1.0,74.70041708825582
2020-08-06 20:34:59.599999905,0.04,0.15063638254894007,43.69652833333333,-79.31751833333334,1,144.4,3.2,11.834680655035912
2020-08-06 20:35:38.599999905,0.03,2.6575774864342834,43.69586833333334,-79.31726166666667,0,261.2,0.8,165.48453085188527
2020-08-06 20:36:59.599999905,0.03,2.3360982738680196,43.69281,-79.31596833333333,0,252.2,1.3,130.6993078517057
2020-08-06 20:40:44.599999905,0.04,3.4021729582479474,43.68507666666667,-79.31598166666667,1,8.4,0.5,159.02752291741982
2020-08-06 20:45:09.599999905,0.15,67.53016808489838,43.682445,-79.32816666666666,1,43.3,1.6,852.0049251184881
2020-08-06 20:48:31.599999905,0.09,22.283341220036448,43.68045666666666,-79.332025,1,162.8,1.9,524.8190054019253
2020-08-06 20:51:42.599999905,0.04,1.9581340363667277,43.670638333333336,-79.32795,0,199.4,1.3,95.5326233128379
2020-08-06 20:52:09.599999905,0.03,1.48121397254823,43.66934333333333,-79.32741333333334,0,215.2,1.2,92.61139825671891
2020-08-06 20:54:05.599999905,0.06,6.828641850778126,43.66639,-79.32619333333334,1,204.0,0.8,293.40445417348036
2020-08-06 20:55:24.599999905,0.07,13.395676472276818,43.66359833333333,-79.325735,1,230.4,1.4,357.16908497957354
2020-08-06 20:58:21.599999905,0.15,41.67487601657369,43.65974166666667,-79.32679666666667,1,76.5,3.2,566.5575954588998
2020-08-06 21:02:01.700000048,0.12,20.630597753458048,43.65655833333334,-79.33481,1,20.8,0.6,400.86734351974366
2020-08-06 21:04:14.700000048,0.03,1.8539903153929929,43.65382666666667,-79.34090166666667,0,146.4,0.9,98.30999699110008
2020-08-06 21:04:43.700000048,0.06,2.598859896304533,43.65317833333334,-79.34255,1,45.8,2.5,103.13235681866465
2020-08-06 21:07:35.700000048,0.93,176.35980015890553,43.650815,-79.35013166666667,2,80.6,1.0,767.4150660557599
2020-08-06 21:09:58.700000048,0.05,1.0730147376030472,43.64851833333334,-79.35499833333333,1,253.7,0.8,47.95174233717775
2020-08-06 21:12:53.700000048,0.07,15.619808834189719,43.64888166666667,-79.35707166666667,1,212.2,1.6,404.8958533971232
2020-08-06 21:14:37.700000048,0.04,5.353036669433838,43.64627666666666,-79.36200166666667,1,328.2,1.1,181.2360485383655
2020-08-06 21:16:59.700000048,0.07,5.391337151009026,43.64408333333333,-79.368385,1,190.7,0.4,144.66250980783332
2020-08-06 21:18:09.700000048,0.21,35.743334624031974,43.642725,-79.37211833333333,2,310.6,0.6,422.45477219237256
2020-08-06 21:19:31.700000048,0.22,33.591457273601385,43.64163166666667,-79.37619833333333,2,140.6,0.7,546.7087321943791
2020-08-06 21:21:20.700000048,0.04,2.859837196208466,43.64012,-79.37980666666667,0,207.0,1.7,141.6165465109662
2020-08-06 21:22:42.700000048,0.03,1.1871558696399842,43.639465,-79.38264333333333,0,66.9,2.1,73.13775562693925
2020-08-06 21:24:22.799999952,0.03,3.6189327887167795,43.64338666666666,-79.38432166666666,0,87.8,1.3,225.3055759751657
2020-08-06 21:25:23.799999952,0.06,26.70566693326035,43.646135,-79.38575833333333,1,144.8,1.0,743.790041138718
2020-08-06 21:26:12.799999952,0.06,2.6485779922679575,43.64826166666667,-79.38635500000002,1,147.2,1.7,154.3265161182782
2020-08-06 21:27:23.799999952,0.39,40.87508632573121,43.649855,-79.38708666666666,2,175.6,0.8,518.4637538382351
2020-08-06 21:30:10.799999952,0.09,13.886128243068216,43.65145166666667,-79.38930166666667,1,31.7,0.8,386.52709015705074
2020-08-06 21:32:34.799999952,0.05,7.306192187379103,43.65606,-79.39098666666666,1,266.6,3.1,220.54090594174838
2020-08-06 21:34:33.799999952,0.05,1.3476681070298158,43.65901,-79.39339,1,146.9,1.8,81.27038400390849
