Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2019-07-24 13:54:22.900,0.04,3.2527204650563553,43.66268833333334,-79.4042,1,251.0,2.8,126.5648179287458
2019-07-24 13:54:55.000,0.04,0.11706157917978596,43.66237,-79.40584166666666,0,114.9,1.5,10.024269147654556
2019-07-24 13:59:26.000,0.05,5.1365228967239895,43.65950833333334,-79.41996333333333,1,108.2,0.8,177.8563978145987
2019-07-24 14:00:40.000,0.04,1.5328037278316946,43.66022166666666,-79.42229833333333,1,324.3,1.8,72.41643165026066
2019-07-24 14:02:14.000,0.04,3.707629961528608,43.66257666666666,-79.42326166666666,1,343.4,1.7,130.2336472013223
2019-07-24 14:06:07.000,0.03,1.0959451593181013,43.669195,-79.42600166666666,0,341.7,0.7,53.557820051587804
2019-07-24 14:06:50.000,0.05,3.6717950864997047,43.670295,-79.426455,1,340.7,1.3,132.08585133309856
2019-07-24 14:11:36.000,0.11,12.194348866044631,43.66950833333333,-79.43393833333333,1,245.0,1.8,227.88445070692666
2019-07-24 14:20:22.100,0.05,6.411511860415192,43.65986333333333,-79.44323666666666,1,333.5,1.2,207.94120760986425
2019-07-24 14:20:27.100,0.05,3.9179400315176207,43.66004166666666,-79.443285,1,318.8,2.6,143.77080472890273
2019-07-24 14:27:54.100,0.05,4.976965327058615,43.66454333333333,-79.45077333333333,1,40.7,1.1,152.04798737767706
2019-07-24 14:35:58.100,0.03,3.042690984914139,43.65217833333333,-79.44508166666667,0,345.2,0.4,132.47132154594505
2019-07-24 14:45:55.100,0.11,3.0967090865336995,43.66451833333333,-79.45828333333333,1,87.4,0.2,50.112083044379474
2019-07-24 14:46:35.100,0.04,1.6154156251545624,43.66413833333333,-79.459695,1,82.2,0.1,59.05838261805109
2019-07-24 14:57:38.100,0.02,0.26120732438988353,43.65695166666666,-79.45275833333334,0,277.9,1.0,15.042250183073886
2019-07-24 15:01:48.100,0.03,2.4217148381074454,43.65370166666666,-79.45163666666667,0,29.2,2.2,112.11769797042399
2019-07-24 15:02:52.100,0.02,0.23716433592881728,43.65227333333333,-79.44849833333333,0,298.0,1.1,13.078259421552989
2019-07-24 15:04:19.100,0.12,20.654442647737408,43.65128333333333,-79.44576166666667,1,308.9,2.7,306.5564282942306
2019-07-24 15:09:07.200,0.06,3.623501411583538,43.64499666666666,-79.43971333333333,1,167.7,1.1,122.17695154126639
2019-07-24 15:11:53.200,0.11,69.03195345416533,43.64054833333334,-79.43913666666667,1,55.4,0.6,1468.8053657669245
2019-07-24 15:24:06.300,0.09,16.30965982584401,43.649696666666664,-79.44971833333334,1,230.9,0.4,371.58046660931495
2019-07-24 15:25:06.300,0.04,1.164558873655376,43.6511,-79.45026833333333,1,252.1,0.5,39.59011486574385
2019-07-24 15:25:42.300,0.04,2.902249639300104,43.65156333333334,-79.45078666666667,1,232.5,1.6,108.70144106072428
2019-07-24 15:27:39.200,0.04,4.88241311942265,43.64724666666667,-79.44947166666667,1,161.3,4.1,160.4311554698277
2019-07-24 15:29:02.200,0.04,1.6392279371620542,43.64424666666667,-79.44830833333333,0,165.0,2.2,77.69837923190552
2019-07-24 15:30:29.200,0.02,0.054828524256908436,43.64180333333334,-79.44740999999998,0,98.4,0.7,3.294363045504744
2019-07-24 15:36:29.400,0.02,1.8052370883688797,43.64097833333334,-79.44758,0,254.4,2.1,111.93419566103067
2019-07-24 15:38:28.400,0.04,1.9714068794287642,43.64327666666666,-79.45022,1,169.9,0.8,87.73696684877025
2019-07-24 15:38:30.400,0.07,5.955438754191676,43.64330833333333,-79.45024166666667,1,158.9,1.0,201.03909733122987
2019-07-24 15:41:39.400,0.04,2.0207265975136437,43.648468333333334,-79.45234,0,193.7,1.1,84.4262682189172
2019-07-24 15:42:24.400,0.04,0.7541813945231012,43.64923333333334,-79.4526,0,202.5,2.2,35.42205700938518
2019-07-24 15:43:17.400,0.03,1.0748356810529711,43.64977666666667,-79.45294333333334,0,177.9,1.4,50.34601053455905
2019-07-24 15:45:14.300,0.04,0.9072558430390335,43.65091500000001,-79.45340999999998,1,290.8,0.9,40.036400235746584
2019-07-24 15:50:14.400,0.41,12.563970545142215,43.65232166666666,-79.45891666666667,2,145.7,2.1,111.43751313389059
2019-07-24 15:52:58.400,0.14,3.888570686562273,43.65100833333333,-79.45856500000002,1,214.3,1.1,51.16231638727637
2019-07-24 15:56:20.400,0.31,0.6468371972242204,43.65096666666667,-79.45907166666667,2,162.1,2.4,5.252759347471627
2019-07-24 15:59:53.500,0.05,0.47008266436869184,43.65094000000001,-79.45908666666666,1,207.5,0.3,15.54179424576859
2019-07-24 16:21:38.500,0.36,29.690926158278366,43.651205,-79.45805833333333,2,160.9,0.3,169.0973001945707
2019-07-24 16:25:28.600,0.04,5.050939214521517,43.64746833333334,-79.45433166666666,1,168.7,0.6,166.13371802907412
2019-07-24 16:25:39.600,0.05,2.7199775949098712,43.64694666666666,-79.454255,1,166.0,4.5,87.3470517926014
2019-07-24 16:25:56.600,0.05,4.342885435407259,43.64614333333334,-79.45378000000002,1,152.6,1.7,139.38040083385403
2019-07-24 16:28:43.600,0.08,20.773017375475256,43.64108333333333,-79.45245833333334,1,286.1,1.3,670.5934478662865
2019-07-24 16:30:43.600,0.03,0.716604146825536,43.641816666666664,-79.44968833333333,0,285.4,2.2,33.22390621496263
2019-07-24 16:31:30.600,0.04,2.546794678158982,43.64165166666667,-79.44862166666667,0,264.8,1.9,107.07835930354719
2019-07-24 16:38:13.600,0.05,2.9982046834972964,43.64270333333333,-79.43734,1,103.0,0.9,106.72030545179783
2019-07-24 16:38:38.600,0.04,1.7554867162923604,43.64297666666667,-79.43621166666667,0,41.4,0.9,73.074936739053
2019-07-24 16:42:16.600,0.1,6.205323812209811,43.64656166666666,-79.43429666666667,1,123.0,1.2,115.14851668999884
2019-07-24 16:46:34.600,0.05,1.8626254585930428,43.65183333333334,-79.43590666666667,1,89.1,1.4,76.15251216375896
2019-07-24 16:52:07.700,0.05,2.724590725884096,43.65416833333333,-79.42363666666667,1,267.3,1.2,92.86877768119498
2019-07-24 16:53:54.700,0.06,4.114711511880683,43.65519833333333,-79.41840166666667,1,310.6,1.7,113.11417687083637
2019-07-24 16:55:01.700,0.18,21.065481500134183,43.65501166666667,-79.41623,1,327.3,3.0,358.42650079807214
2019-07-24 16:56:46.700,0.04,1.55011256036454,43.65558333333333,-79.41176333333334,0,278.0,0.5,65.64170733203136
2019-07-24 16:59:13.700,0.05,2.1746687413711054,43.65693,-79.40499833333334,1,95.3,0.4,74.4667134852437
2019-07-24 17:01:34.700,0.07,12.000502480901206,43.65808166666667,-79.39891333333334,1,83.9,1.4,281.22012532149927
