Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2017-08-18 17:28:32.500,1.22,100.63889296258095,43.70058,-79.604505,3,255.1,6.2,186.9056640495276
2017-08-18 17:31:12.600,0.1,14.703720584355892,43.70057833333333,-79.60724666666667,1,285.5,2.0,348.21475086766986
2017-08-18 17:32:09.600,0.24,30.292516504808663,43.70174666666666,-79.60887833333334,2,113.9,2.9,362.43477140846494
2017-08-18 17:36:29.600,0.03,1.5736017874193615,43.70302,-79.604955,0,234.3,1.6,84.28948305952261
2017-08-18 17:39:00.600,1.36,219.0073176813652,43.70074333333334,-79.60164,3,183.7,2.5,754.1348561578619
2017-08-18 17:43:05.600,0.05,0.1361138695182031,43.699995,-79.60460166666667,1,282.7,3.3,5.010334732239323
2017-08-18 17:51:57.600,3.3,734.4803014128024,43.70002666666666,-79.60389666666667,3,248.5,4.4,1972.0966203580076
2017-08-18 18:20:36.800,0.2,45.79780071884879,43.702085,-79.60909666666667,2,308.6,1.2,585.7497960798694
2017-08-18 18:32:30.800,1.28,201.49176197449694,43.69987166666667,-79.601625,3,220.5,1.9,558.6156455787122
2017-08-18 18:43:06.800,0.07,0.05302773240728284,43.70018166666666,-79.60141333333334,1,263.5,4.7,1.5765002626214057
2017-08-18 18:44:31.900,0.15,0.45335688213191205,43.70020833333334,-79.601385,1,261.5,3.3,6.941513481673645
2017-08-18 18:46:53.900,0.22,21.72200402806945,43.70019166666667,-79.60140833333334,2,243.7,2.7,418.5147596320595
2017-08-18 18:53:47.900,0.03,3.7173772156999076,43.69880833333333,-79.59344,0,218.0,3.5,166.98197799746558
2017-08-18 18:55:43.900,0.09,41.45906709160607,43.69785166666666,-79.59277,1,201.7,1.2,990.3037842817251
2017-08-18 19:04:08.900,0.03,3.3359932680930253,43.69605166666667,-79.57303833333333,0,235.7,1.9,139.21512486492716
