Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2023-07-06 13:58:30.400,0.04,13.375190061925018,43.6634166667,-79.399945,0,9.9,0.9,498.8974059085532
2023-07-06 14:02:22.400,0.04,0.042612894539171935,43.6644433333,-79.4007383333,0,268.8,0.5,1.9637581237773145
2023-07-06 14:05:13.400,0.08,30.12445423629147,43.667073333299996,-79.4020983333,1,74.3,2.5,757.2639551653677
2023-07-06 14:12:36.400,0.29,48.9664307670999,43.6628533333,-79.4218816667,2,75.2,2.6,657.84663570152
2023-07-06 14:19:04.400,0.04,2.4164480213966297,43.6590033333,-79.439175,1,168.6,0.6,84.12683009519597
2023-07-06 14:19:30.400,0.08,9.064831924297646,43.6588783333,-79.4403733333,1,75.0,0.5,179.61242801610854
2023-07-06 14:21:13.500,0.05,6.08399509267385,43.657783333299996,-79.4456216667,1,215.4,0.9,158.8514846224312
2023-07-06 14:22:10.500,0.15,4.600579623519696,43.6574416667,-79.4478383333,1,231.3,1.7,53.62303110240356
2023-07-06 14:23:37.500,0.07,0.9235467403127893,43.657285,-79.44785999999998,1,122.1,0.7,28.10601276036969
2023-07-06 14:27:14.500,0.14,18.478534128028663,43.6545666667,-79.46093,1,63.7,1.3,256.78219594174584
2023-07-06 14:30:03.500,0.06,25.229250422923045,43.6533083333,-79.466605,1,224.6,0.4,716.8572405997941
2023-07-06 14:35:56.500,0.09,16.90241162225349,43.6507633333,-79.4782866667,1,61.8,1.5,388.4973349585663
2023-07-06 14:38:12.500,0.05,4.32647777481813,43.6540433333,-79.480455,1,174.1,1.3,153.85303572437016
2023-07-06 15:10:43.700,11.29,2021.256698957337,43.6464083333,-79.4985066667,3,178.7,0.4,6158.6776440541735
2023-07-06 16:39:32.000,0.04,0.03590558106627663,43.6689366667,-79.397865,0,280.9,1.7,1.4115745722700468
2023-07-06 16:42:35.000,0.05,6.410063998091745,43.667476666700004,-79.3998983333,1,135.9,1.6,175.52948534618722
