Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2019-07-15 13:59:55.100,0.16,75.2367395334256,43.65836833333334,-79.39830666666667,1,171.7,2.0,773.9366908841567
2019-07-15 14:06:58.100,0.13,111.19804663487824,43.65912833333334,-79.38498,1,148.2,2.1,1888.5633094006444
2019-07-15 14:12:45.100,0.03,1.0442839376410893,43.66034166666667,-79.37603333333334,0,91.3,2.7,56.282182748699334
2019-07-15 14:13:34.100,0.07,19.531138721313415,43.66092666666667,-79.37331999999998,1,176.2,0.3,463.819464371096
2019-07-15 14:17:12.100,0.05,3.0837052026128617,43.66262833333333,-79.363715,1,358.0,0.3,106.75545100997506
2019-07-15 14:18:28.100,0.09,13.020096866065108,43.66306166666666,-79.36150333333333,1,7.6,0.6,339.31694635632863
2019-07-15 14:20:20.100,0.04,2.9146053693908573,43.66428,-79.3569,1,53.1,0.9,105.8473965916988
2019-07-15 14:23:51.100,0.02,0.4109901618240275,43.66753166666667,-79.35451,0,156.5,0.5,22.737229876189854
2019-07-15 14:24:20.100,0.04,0.4050431791658732,43.66756333333333,-79.35401833333333,1,157.1,0.7,22.156322757645434
2019-07-15 14:25:02.100,0.03,0.2533778276664416,43.66757333333334,-79.35362166666667,0,236.1,2.1,12.55738419200935
2019-07-15 14:29:55.100,0.05,5.009660213423717,43.670473333333334,-79.34530833333334,1,356.0,1.7,176.76594860079385
2019-07-15 14:31:34.100,0.05,2.7330880147124548,43.67146,-79.34171166666667,1,311.1,0.3,103.79633256824248
2019-07-15 14:31:50.100,0.04,1.7947921889889817,43.67188166666666,-79.34190500000003,1,232.4,2.4,63.36136368988835
2019-07-15 14:32:36.100,0.05,3.300883649541815,43.67177,-79.34128166666666,1,70.6,2.8,123.22300612317456
2019-07-15 14:33:05.100,0.04,3.0281481832283994,43.672105,-79.34003,1,46.4,1.5,104.24855786013747
2019-07-15 14:35:38.100,0.08,22.326892524168983,43.66999833333333,-79.34093666666666,1,214.3,4.0,463.0669148505961
2019-07-15 14:42:10.200,0.06,3.9422661742695415,43.666195,-79.35303166666667,1,159.9,4.7,125.09072667177216
2019-07-15 14:43:55.200,0.08,3.5645027887121135,43.66547166666667,-79.35312666666667,1,271.4,1.4,86.71025630889241
2019-07-15 14:44:49.200,0.05,0.9264219883758892,43.66539,-79.35303166666667,1,218.0,1.7,36.511254203175625
2019-07-15 14:47:37.200,0.05,4.743266906308526,43.66152,-79.35193833333334,1,126.9,1.4,167.05284152859957
2019-07-15 14:49:58.200,0.11,16.506152257513,43.65843333333334,-79.34971999999998,1,148.4,5.8,328.2414139771853
2019-07-15 14:55:21.200,0.08,4.825474465356076,43.660475,-79.34902833333334,1,256.4,0.9,148.36307107195384
2019-07-15 15:00:53.200,0.04,0.4150420101515152,43.666125,-79.34840833333334,1,187.2,1.8,15.067042977129296
2019-07-15 15:08:07.300,0.02,0.03819364843070331,43.6573,-79.34440166666667,0,125.1,0.3,2.4173230909617764
2019-07-15 15:10:19.300,0.11,8.834282851265325,43.65679666666666,-79.34212166666667,1,169.1,3.5,180.46664953377206
2019-07-15 15:12:30.400,0.07,5.456305543160609,43.654385,-79.33990666666666,1,340.2,0.3,155.03911451244764
2019-07-15 15:14:05.400,0.03,0.5478113199069576,43.65761,-79.34143,0,154.1,1.9,23.900274513598028
2019-07-15 15:18:18.400,0.09,7.363765438060936,43.66601166666667,-79.34472666666667,1,1.1,0.6,162.74365823720416
2019-07-15 15:22:08.400,0.15,5.790610966609195,43.66382333333333,-79.34575833333334,1,167.7,0.9,82.05789296332486
2019-07-15 15:24:40.400,0.05,6.698723247816403,43.66460166666667,-79.34154333333333,1,137.1,1.1,224.72969997320624
2019-07-15 15:26:13.400,0.07,8.219502382600806,43.66118666666666,-79.34023333333333,1,49.4,0.7,185.08257016323756
2019-07-15 15:27:40.400,0.07,13.590817414353822,43.65854166666666,-79.33915166666667,1,87.3,1.1,356.09164359376086
2019-07-15 15:29:15.400,0.04,1.364531835577697,43.656615,-79.33829666666666,1,157.1,2.8,62.97528775802826
2019-07-15 15:30:02.400,0.05,1.0312965535240592,43.65528333333334,-79.33778000000002,1,80.1,0.6,36.535850536435085
2019-07-15 15:31:47.300,0.03,0.07395394076228991,43.65530833333333,-79.33778833333334,0,138.6,3.1,3.6951348840008746
2019-07-15 15:42:53.500,0.05,5.869921364693967,43.65912166666666,-79.33664499999998,1,223.0,1.1,167.574978516013
2019-07-15 15:44:41.500,0.04,0.6361193890419816,43.66160666666666,-79.33768333333333,0,221.2,2.5,29.684745590810092
2019-07-15 15:45:48.500,0.04,2.844436659472193,43.66361,-79.338525,1,304.8,1.2,108.74430127799549
2019-07-15 15:49:36.500,0.17,13.61685545641372,43.66554,-79.33630166666667,1,145.7,2.3,188.59954901869247
2019-07-15 15:51:24.500,0.05,1.573461243163014,43.66221,-79.33507666666667,1,235.7,1.5,53.89395044999992
2019-07-15 15:51:47.500,0.05,0.4362807372907729,43.66218166666667,-79.33535166666667,1,259.6,1.1,17.826198644948988
2019-07-15 15:52:32.500,0.03,1.5802294677568653,43.66178333333333,-79.33497833333334,0,45.6,0.3,74.32806884236489
2019-07-15 15:53:39.500,0.03,0.8575188026935247,43.65974833333333,-79.33378,0,157.8,2.3,39.623114155731976
2019-07-15 15:54:30.500,0.06,8.157036204295794,43.66021666666666,-79.33341999999998,1,196.8,0.3,203.60899613482576
2019-07-15 15:56:32.600,0.07,1.1708827481846222,43.66265333333333,-79.33279333333333,1,346.7,1.7,35.79200121132604
2019-07-15 15:57:45.500,0.12,19.964728150113622,43.66453666666666,-79.333555,1,242.8,1.2,288.8889638702729
2019-07-15 15:59:51.600,0.13,24.892732197035706,43.66780833333333,-79.33497166666666,1,231.0,2.0,494.1644275659638
2019-07-15 16:03:51.600,0.07,7.272629892406801,43.67384166666667,-79.33752666666666,1,168.3,0.5,166.85456489130652
2019-07-15 16:17:51.600,1.05,341.8845649598852,43.66215333333334,-79.326775,3,76.2,1.2,2956.260258211577
2019-07-15 16:28:07.700,0.03,0.09620087469368405,43.66745,-79.32916666666667,0,95.7,0.3,3.8682850179145896
2019-07-15 16:46:39.700,0.12,2.4109586509920398,43.66746833333333,-79.32917666666667,1,191.3,0.9,49.08360875889742
2019-07-15 16:51:40.800,0.13,25.462011536150612,43.66742833333333,-79.32938333333334,1,266.3,1.9,356.33688272547477
2019-07-15 16:56:24.800,0.12,35.0064899332169,43.668125,-79.32689833333333,1,133.5,4.7,574.0489989230281
2019-07-15 16:57:54.800,0.06,3.562004558236412,43.66525666666666,-79.32571833333333,1,162.7,3.2,105.23734280222865
2019-07-15 17:02:20.800,0.11,40.88567450551087,43.665855,-79.32009166666667,1,278.8,0.3,686.9286724004293
2019-07-15 17:07:30.800,0.14,46.741360085007685,43.669608333333336,-79.32073666666666,1,130.1,1.0,658.049702303936
2019-07-15 17:13:54.800,0.04,2.3356331233767116,43.66911166666666,-79.31767166666667,1,178.6,1.4,82.17452975381086
2019-07-15 17:18:40.900,0.04,0.8177565779060609,43.67263666666667,-79.32009000000002,0,54.5,0.3,35.64938041841437
2019-07-15 17:19:30.900,0.1,52.43315766888951,43.67169333333333,-79.319985,1,170.0,1.2,765.9350233565348
2019-07-15 17:23:17.900,0.05,0.7397447907669485,43.66555166666666,-79.316385,1,149.2,1.8,30.447584915936307
2019-07-15 17:25:15.900,0.04,1.4100486140778496,43.66218333333333,-79.315995,0,160.6,1.7,62.07513785601785
2019-07-15 17:26:16.900,0.04,2.9020054785735763,43.66158166666666,-79.31891999999998,0,186.9,1.5,104.24379533526682
2019-07-15 17:28:02.900,0.26,68.27801559125669,43.660245,-79.324415,2,143.5,1.5,772.0073237118022
2019-07-15 17:31:41.900,0.11,29.79338470395607,43.65637,-79.33519666666666,1,155.9,1.9,456.1030980207789
2019-07-15 17:34:16.900,0.05,2.876630166995922,43.654145,-79.34008333333334,1,157.9,2.9,84.94193729376306
2019-07-15 17:38:14.900,0.14,5.335341432032372,43.65137333333333,-79.34706333333334,1,168.0,1.7,97.53661230057435
2019-07-15 17:39:41.900,0.44,80.78365414425333,43.65098333333334,-79.34952166666666,2,231.3,0.7,397.35206700459486
2019-07-15 17:46:29.000,0.05,3.9086272051975786,43.64819,-79.35526999999998,1,233.3,1.0,113.16932507416965
2019-07-15 17:52:55.000,0.17,19.807980983447198,43.64273166666667,-79.37211833333333,1,205.0,2.5,242.65837347197274
2019-07-15 17:55:15.000,0.03,5.236225308023381,43.64082666666667,-79.37711833333333,0,266.8,2.2,248.4972769957631
2019-07-15 17:57:14.000,0.04,1.7005301745247388,43.639765,-79.38132166666666,0,129.6,1.1,83.94518788324925
2019-07-15 17:57:56.000,0.03,0.47693645319634675,43.639425,-79.38259333333333,0,130.7,2.2,20.75898319842738
2019-07-15 18:01:12.000,0.03,1.7673784328112614,43.641855,-79.38369333333333,0,262.1,0.3,81.49169103735468
2019-07-15 18:02:14.000,0.03,3.4219020107601086,43.643361666666664,-79.38492333333333,0,195.4,0.9,173.23042185427227
2019-07-15 18:04:01.000,0.09,38.568576164107455,43.647088333333336,-79.38608833333333,1,348.0,1.1,951.9523736000441
2019-07-15 18:08:13.100,0.12,67.72622336308261,43.64917666666667,-79.38852166666666,1,247.9,1.3,1231.1962606793622
2019-07-15 18:11:19.100,0.06,4.301730610980326,43.650595,-79.39387166666667,1,264.7,1.4,159.79845654949585
2019-07-15 18:16:14.100,0.04,5.962025704855337,43.65691500000001,-79.39504333333333,1,283.8,1.3,212.66650326213193
