gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2020-08-06 18:36:53.099999905,57.8,24.24278396106893,1.9691459416033936,1.9979759902672323,0.10653089099102428,397.9473176453632,404.7431147255329,0.06462380829371668,0.0,50.520953016476405,13406.526511568134,0.0,50.4,43.66063833333333,-79.39906666666667,1007.4,9.869296677554852,24.634314565696183,0.0,21.68632700486638,23.2,297.7,250.4,0.6,1.2
2020-08-06 18:36:54.099999905,82.1,24.241822023327174,1.9673643599543706,1.9957505907989432,0.003684260671615485,397.09793912198575,403.31654608787943,0.10297235581755014,0.0,50.56448701766252,13457.825784862964,2.7,50.4,43.660623333333334,-79.39903666666666,1007.5,9.869530778875733,24.637615935525748,0.0,21.687158639235278,23.2,306.8,256.7,0.6,1.1
2020-08-06 18:36:55.099999905,82.8,24.247399927164697,1.9703974945373526,1.994180590554972,0.006924895683893769,396.9494088675187,402.514968772761,0.0036769438432658077,0.0,50.493469185494405,13492.516366250928,2.7,50.4,43.66063833333333,-79.399025,1007.5,9.868871580784695,24.635250036417652,0.0,21.68850936817169,23.2,306.9,257.3,0.9,2.0
2020-08-06 18:36:56.099999905,81.8,24.252866550177202,1.969359788921095,1.9973366913624326,0.0,396.43129256202167,402.38298182764396,0.007130701574209208,0.0,50.49970613666486,13427.933268099234,2.7,50.4,43.66065333333334,-79.39901166666667,1007.3,9.866243187022569,24.634200293553445,0.0,21.689400041936207,23.2,316.7,273.3,1.4,2.9
2020-08-06 18:36:57.099999905,79.4,24.251766779361542,1.9678402983099594,1.9961596957238417,0.0,396.2244081759876,401.8269411335014,0.0,0.0,50.55652717488995,13436.835288920845,2.7,50.5,43.66066166666667,-79.399005,1007.4,9.864203343939911,24.636766341840268,0.0,21.690466759474212,23.2,306.1,257.7,1.0,1.9
2020-08-06 18:36:58.099999905,78.9,24.25587675223588,1.971002729122228,1.994933679377302,0.0,396.6289184385511,401.6938167446236,0.0,109.0,50.48975781636297,13437.647235839428,2.7,50.5,43.66067333333334,-79.39900166666666,1007.4,9.866790626863235,24.634531940775105,0.1,21.691757210268307,23.2,343.5,290.7,0.7,1.3
2020-08-06 18:36:59.099999905,79.0,24.25891373395738,1.96946648074886,1.9978521125371216,0.04311286223120097,396.1718361920598,402.0165435275963,0.0,112.8,50.51439600508411,13409.1651406714,2.7,50.4,43.660685,-79.39900166666666,1007.5,9.86875996668172,24.635645863153645,0.1,21.692877992349906,23.2,302.0,243.9,0.5,0.8
2020-08-06 18:37:00.099999905,79.5,24.25857189953467,1.9687694004693244,1.9961963807222598,0.060371249355472764,396.5030812969824,401.55825102811957,0.04465439955874084,107.9,50.5299886483314,13428.131509366514,2.7,50.6,43.66071333333333,-79.39899,1007.5,9.867081730958919,24.633101536212855,0.1,21.694164068925748,23.2,214.2,168.8,0.6,1.3
2020-08-06 18:37:01.099999905,80.4,24.26425709936016,1.97020572876563,1.9956028313308332,0.0,396.0571530045305,401.9034253206016,0.060484034358452066,110.6,50.5042140825376,13446.04296073435,2.7,50.4,43.660725,-79.39898166666667,1007.6,9.867857148637663,24.636757059297153,0.1,21.695185709134755,23.2,222.7,170.0,0.6,1.2
2020-08-06 18:37:02.099999905,80.2,24.26791435141565,1.969158533239652,1.9970615357467834,0.03419719452772647,395.60066094441703,401.45493122114834,0.0,107.5,50.536627409335644,13483.609694831272,2.7,50.4,43.66073833333334,-79.39897333333333,1007.5,9.867125729068523,24.642185993516524,0.1,21.696171383401737,23.2,219.1,169.1,0.7,1.3
