gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2019-07-24 13:46:24.900,151.2,22.736428499286557,1.9462047917812648,1.973440100998822,0.132188927164968,401.26822949831455,407.32709962673454,0.2889925444764275,146.0,50.45596393676202,15489.974905770281,1.2,17.0,43.66118166666666,-79.39885,1004.6,9.869653783071737,24.624392055476285,0.0,21.528225346726774,21.6,282.6,269.8,3.0,6.6
2019-07-24 13:46:25.900,150.5,22.743923583103488,1.9461793340226077,1.9766394935669522,0.34062921442301514,401.1988144151269,407.56962803596764,0.1445422523098172,149.1,50.48583918077897,15477.763057634362,1.2,17.2,43.66118166666666,-79.39885333333334,1004.6,9.868543947453087,24.625341752658514,0.0,21.52960146054876,21.6,283.2,264.3,3.8,7.4
2019-07-24 13:46:26.900,149.8,22.74802123459412,1.9477421605397114,1.9766862304150934,0.12496920810803908,401.07449080842474,407.49761275322504,0.3602968906835781,153.6,50.50278640588854,15584.035873233926,1.2,17.0,43.661183333333334,-79.39885500000001,1004.4,9.865629860036858,24.627461646125493,0.0,21.531294636516016,21.7,273.7,252.0,3.1,5.4
2019-07-24 13:46:27.900,149.1,22.752178320954986,1.9466718710046007,1.978682109029678,0.0,401.1124084974592,407.42346736626877,0.11152013485281292,150.9,50.45657320203266,15579.890043599844,1.2,17.1,43.661184999999996,-79.39885833333334,1004.5,9.867443793186396,24.624038520612203,0.0,21.531646736626875,21.7,264.4,246.9,2.4,4.6
2019-07-24 13:46:28.900,148.5,22.75857659320069,1.9426526764292653,1.9775099705643113,0.08208494522700925,400.0699123647188,407.4599361524048,0.0,155.4,50.507372917436946,15562.73100485665,1.2,17.2,43.66118666666666,-79.39886166666666,1004.6,9.868084164213693,24.627172034366286,0.1,21.53265531864014,21.7,276.5,254.3,2.2,4.5
2019-07-24 13:46:29.900,148.0,22.76358615664679,1.9424610777165903,1.9732295793235475,0.2129714930950508,401.35064754016054,406.35392432184256,0.08654797705742893,149.7,50.51265163501529,15627.770825710244,1.2,17.2,43.66118833333334,-79.39886333333334,1004.5,9.86839773657714,24.63172967299694,0.0,21.532608790875383,21.7,271.5,256.0,2.5,4.8
2019-07-24 13:46:30.900,147.5,22.768767266526055,1.9468213172722624,1.9733026213223508,0.050745201040052174,401.68209411509514,407.73884332683537,0.21741066669082496,153.9,50.43306967161476,15570.57455434383,1.2,17.2,43.661190000000005,-79.39886666666666,1004.5,9.86906896887014,24.627779569294642,0.0,21.534080469083726,21.7,269.7,248.4,2.7,5.5
2019-07-24 13:46:31.900,147.0,22.772272163765297,1.9425440019653974,1.9777535564018485,0.36490749805309197,401.0332374210228,408.0303104239767,0.044731208691180024,153.3,50.5262276719795,15466.656280709338,1.2,17.0,43.66119166666667,-79.39887,1004.6,9.869972548504853,24.63140792503165,0.0,21.53458179875053,21.7,284.0,269.8,3.0,6.0
2019-07-24 13:46:32.900,146.5,22.776610244623296,1.944771113257511,1.9731105573272274,0.3504336216511575,400.8814075737832,407.3391515105862,0.3673270382538401,153.2,50.50843341169477,15541.959011029741,1.2,16.9,43.66119333333333,-79.39887166666666,1004.5,9.867594432315501,24.62228530164819,0.0,21.536221380690762,21.7,280.5,262.5,3.1,6.1
2019-07-24 13:46:33.900,145.9,22.78067230704303,1.946304639525754,1.9755833757459182,0.0696692714343386,400.8704866412139,407.21104452928705,0.3530728107568788,153.6,50.46559166663394,15454.03799819406,1.2,16.9,43.661195,-79.398875,1004.5,9.864871215010599,24.627162913493247,0.1,21.53693392705716,21.7,275.3,261.9,2.8,5.8
