gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2019-07-08 13:47:47.600,125.5,21.806690752219584,2.0196722741411173,2.0497793485910463,0.04846658285445166,426.30559141067863,432.9722216015507,0.0,235.2,50.514432997297895,13567.908026249002,0.9,213.2,43.661295,-79.39879666666667,1004.6,9.864220664010285,24.634890500193006,0.0,21.19324762504825,20.0,341.5,120.8,0.6,1.2
2019-07-08 13:47:48.600,125.5,21.81296903373045,2.0198125549202137,2.0474223206323465,0.14530881175183794,426.3761727657145,432.1738001489485,0.05052762151527591,244.3,50.45566837401627,13508.244801078321,0.9,213.2,43.661295,-79.39879666666667,1004.4,9.865717972179516,24.638332357293795,0.0,21.19374077599461,20.0,325.8,119.3,0.2,1.2
2019-07-08 13:47:49.600,125.6,21.81809072928862,2.0166761557743764,2.0474772041745224,0.09613998834121948,424.5362193612933,432.21273469019724,0.14783833908528995,210.3,50.471421698606115,13412.780761905939,0.9,213.2,43.66129333333333,-79.39879833333333,1004.5,9.865351854142276,24.63917149119456,0.0,21.19444789302014,20.0,334.5,127.9,0.5,0.5
2019-07-08 13:47:50.600,125.7,21.822041621932005,2.0148871624392894,2.0439902630307576,0.10376842146948094,422.46800334484595,430.2666592630315,0.09519655280165137,14.8,50.51143492859144,13493.384536233201,0.9,213.1,43.661295,-79.39879666666667,1004.5,9.864419594516999,24.635686621521856,0.0,21.195258175736644,20.0,341.5,117.6,0.6,1.1
2019-07-08 13:47:51.600,125.9,21.82987949084568,2.016488025795885,2.0424757621692042,0.09957370308395858,422.15717300291493,428.24342378307955,0.10636710370793444,19.2,50.46088144373114,13638.360133646776,0.9,213.1,43.661295,-79.39879666666667,1004.6,9.863889054763854,24.638442867172152,0.0,21.19595392396502,20.0,352.3,136.1,0.4,1.0
2019-07-08 13:47:52.600,125.9,21.834054629070614,2.012841124092859,2.044330176793659,0.10154535107510364,421.55878807247456,427.995058655019,0.09581725604841398,26.5,50.48660373948069,13625.157961336274,1.0,213.0,43.66129333333333,-79.39879833333333,1004.6,9.863421519526005,24.640716819962794,0.0,21.1976058655019,20.0,32.2,151.7,0.2,0.6
2019-07-08 13:47:53.600,125.9,21.836412142070866,2.0119739281491698,2.040634607959709,0.08698887392095511,420.357164474129,427.38027159805733,0.10322411141533636,0.6,50.474427155728755,13596.922133509212,1.0,213.0,43.66129333333333,-79.39879833333333,1004.5,9.862733607185083,24.637435000611546,0.0,21.198846071443132,20.0,32.1,179.2,0.3,0.5
2019-07-08 13:47:54.600,125.9,21.842730863016026,2.0119540761166954,2.0395974670341057,0.2510389737448744,419.26147562514694,426.19678577466067,0.09492720275858697,339.5,50.483602031392984,13584.209288546754,0.9,212.9,43.66129333333333,-79.39879833333333,1004.5,9.862771380713875,24.636608934030956,0.0,21.19930406092316,20.0,2.8,179.2,0.3,0.5
2019-07-08 13:47:55.600,126.0,21.8477482851472,2.0101706173470077,2.0396719892292476,0.5034445657701438,418.78897393423745,425.0402140647057,0.25208868890685915,252.3,50.52166515929874,13566.017829361483,0.9,212.7,43.66129333333333,-79.39879833333333,1004.5,9.86373390935362,24.637650068594112,0.1,21.20004965702944,20.0,39.2,153.0,0.3,0.6
2019-07-08 13:47:56.600,126.1,21.852252336307433,2.0103331453694344,2.037782800693099,0.4809851485981274,418.9375602824109,424.5504570233014,0.5107412667897483,236.3,50.46277466118412,13544.980314480204,0.9,212.4,43.661295,-79.39879833333333,1004.5,9.864935209113714,24.639466094602625,0.3,21.201099754829695,20.1,38.6,179.2,0.4,0.7
2019-07-08 13:47:57.600,126.1,21.857852358141002,2.0071384375203696,2.0379292996425007,0.2149071915230569,418.34279707833394,424.68915292492517,0.48779577306998056,236.4,50.4858979960991,13558.453594571829,0.9,212.8,43.661295,-79.39879833333333,1004.3,9.866121000438726,24.636548023074493,0.5,21.201641210107248,20.1,42.6,179.2,0.4,0.6
2019-07-08 13:47:58.600,126.0,21.863495845813027,2.0075465844926894,2.034439433938857,0.0,418.0080450509526,424.0381176074435,0.19869432797518832,235.6,50.51345360212672,13667.590199379709,0.9,212.6,43.661295,-79.3988,1004.7,9.865884125653523,24.63735083739477,0.3,21.202070686752325,20.1,38.0,179.2,0.4,0.6
2019-07-08 13:47:59.600,126.0,21.870500797527598,2.01179682974881,2.035606771455795,0.16968225576254736,417.5023475489248,423.8196651826655,0.0,236.0,50.454620061494104,13706.972361993721,0.9,212.8,43.661295,-79.3988,1004.5,9.865071302147554,24.639244432522364,0.1,21.202439463190426,20.1,36.0,179.2,0.4,0.7
2019-07-08 13:48:00.600,126.0,21.875212428632793,2.007174606943422,2.03977168015442,0.31703860264319794,416.182182571731,423.2964240548075,0.17380539041197177,239.6,50.504489798548285,13814.408708109786,0.9,212.8,43.661295,-79.39880166666667,1004.5,9.865980183197673,24.6376718928418,0.1,21.203439688812768,20.1,36.8,179.2,0.3,0.6
2019-07-08 13:48:01.600,126.0,21.878651080235393,2.006308793780716,2.0350764702477773,0.1240911394482378,416.6121200319642,421.9803299590745,0.32293643770636066,55.3,50.50623884740035,13745.942497348673,0.9,212.8,43.661295,-79.39880333333333,1004.6,9.866164263849265,24.63587497498245,0.0,21.203972914581872,20.1,10.1,179.2,0.3,0.5
2019-07-08 13:48:02.600,125.9,21.88561463335413,2.0101432757282294,2.0342808810317323,0.026808853423553703,417.21612804184866,422.4225004238793,0.12494130102888829,66.0,50.438071236585245,13708.320171370004,0.9,212.9,43.661295,-79.39880333333333,1004.5,9.864529102191817,24.638126329935826,0.0,21.204984645079776,20.1,5.3,158.6,0.3,0.5
2019-07-08 13:48:03.600,126.0,21.887850202483264,2.0063274253930747,2.038059821725618,0.015412418681875338,415.7433199235584,423.01475222286047,0.02697646566948585,74.9,50.50359756574535,13695.521216681776,0.9,213.4,43.661295,-79.39880500000001,1004.5,9.863486720662204,24.639140161986614,0.0,21.205916599172244,20.1,32.6,179.2,0.3,0.6
2019-07-08 13:48:04.600,125.9,21.889907339363297,2.0044163067164127,2.0338943615105136,0.0,414.95088308378956,421.430764109209,0.01412099165020015,160.0,50.49646716262074,13731.528320848001,0.9,213.4,43.66129333333333,-79.39880500000001,1004.5,9.864483218028523,24.638365725722654,0.0,21.20670169369922,20.1,76.3,204.9,0.3,0.6
