Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2018-07-20 15:45:24.800,0.07,8.25051151329048,43.87466833333333,-79.51219333333333,2,127.4,2.7,282.13115126636285
2018-07-20 15:55:53.800,0.12,49.792135783481584,43.88051166666666,-79.51819166666667,2,79.8,2.1,994.9641385869869
2018-07-20 15:59:47.800,0.01,2.027839919288601,43.88572,-79.51868666666667,1,198.2,4.3,197.41109019898835
2018-07-20 16:03:02.800,0.02,12.828128788183335,43.88560166666666,-79.51555833333333,2,116.4,2.1,859.3186660965754
2018-07-20 16:06:07.800,0.01,0.4861086682683573,43.88609666666667,-79.51340333333333,0,25.8,1.1,64.12313566441966
2018-07-20 16:06:24.800,0.01,0.5914095211880301,43.88652666666667,-79.513065,0,30.4,2.7,73.87184348352716
2018-07-20 16:07:06.800,0.01,0.40702249429806997,43.88686,-79.51126166666667,0,39.0,1.6,44.41457037285539
2018-07-20 16:14:52.900,0.04,1.469126713598433,43.89072333333333,-79.50665833333333,1,187.5,0.7,121.82551923688199
2018-07-20 16:18:15.900,0.02,1.6001693967831152,43.890159999999995,-79.506445,1,1.6,0.6,137.99535221681722
2018-07-20 16:32:02.900,0.02,1.434774007725164,43.88816,-79.494165,1,131.9,1.9,133.42310415670062
2018-07-20 16:39:46.900,0.01,1.208235360212492,43.86688,-79.48906,1,170.4,2.2,142.39916128566472
2018-07-20 16:40:18.900,0.01,4.573718090729596,43.86531833333334,-79.48870333333333,1,128.2,4.0,463.4408967033607
2018-07-20 16:41:39.900,0.01,0.5838736375082592,43.86145666666667,-79.48776333333333,0,109.5,5.2,72.28804603224563
2018-07-20 16:42:15.900,0.01,0.3620825458993688,43.86125,-79.48835666666666,0,139.9,5.5,48.73294194111552
2018-07-20 16:57:21.900,0.03,4.59789580199221,43.86708666666666,-79.50865166666667,1,153.4,3.1,257.1492167504355
2018-07-20 17:01:08.000,0.37,73.592978917193,43.87118166666666,-79.50998,3,17.2,1.5,830.7769734537627
2018-07-20 17:08:06.000,0.08,12.519789586251317,43.8769,-79.51732833333334,2,103.5,2.4,377.80327053058414
2018-07-20 17:11:52.000,0.11,49.56461784229168,43.87984666666666,-79.51803000000002,2,81.6,1.9,961.434202573154
2018-07-20 17:24:26.000,0.15,114.5936207388173,43.87979833333333,-79.51823166666667,3,117.3,3.2,1798.99821756112
2018-07-20 17:43:47.200,0.01,0.00872978625735137,43.86559666666667,-79.519695,0,310.4,0.6,1.1723288522551756
2018-07-20 17:44:13.200,0.02,0.9285590442818566,43.86559666666667,-79.519695,0,110.2,0.8,98.92116668420847
2018-07-20 17:45:29.200,0.01,0.9277147116013408,43.867185,-79.52027166666667,0,254.0,1.2,107.61443455181193
2018-07-20 17:46:48.200,0.01,0.9136518852318134,43.86807833333334,-79.52230166666666,0,90.7,2.3,110.52736522531241
2018-07-20 17:52:54.300,0.06,11.642762271945676,43.87319,-79.517095,2,103.2,5.8,321.2900894122892
