Date,Enhancement_ppm,Area_ppm.m,Latitude,Longitude,Level,wd_corr,ws_corr,width_m
2018-09-05 13:50:08.400,0.1,5.13699980466853,43.66015833333334,-79.39815,1,351.2,1.0,73.35549563371421
2018-09-05 13:52:24.400,0.09,9.171746001995055,43.65651666666667,-79.39500666666666,2,181.7,0.8,176.58701946273575
2018-09-05 13:53:20.400,0.05,3.2701355162281476,43.65435166666666,-79.39410500000002,1,157.4,2.8,72.4499995781638
2018-09-05 13:56:12.400,0.09,20.19132570665726,43.65024833333333,-79.39121333333334,2,118.5,0.7,315.5564101495617
2018-09-05 13:58:58.400,0.66,66.11758681161716,43.64884666666666,-79.38678833333333,3,146.5,3.3,319.37875209644164
2018-09-05 14:00:14.400,0.07,3.008575841837537,43.64684833333333,-79.385835,1,194.1,1.9,68.29930460473612
2018-09-05 14:00:58.400,0.06,5.226994208491346,43.645185,-79.385225,1,148.3,2.9,107.29229291818488
2018-09-05 14:02:58.400,0.11,8.93894494660259,43.64168166666666,-79.38380666666667,2,155.2,1.7,124.33405126076488
2018-09-05 14:05:36.400,0.82,94.47320029687239,43.6393,-79.38335833333333,3,242.0,1.0,315.1236087865874
2018-09-05 14:08:50.500,0.1,9.018677285970579,43.63771666666667,-79.39138166666666,2,241.6,1.5,132.57489444228935
2018-09-05 14:10:16.500,2.34,177.89191801454191,43.63684166666667,-79.39585666666666,3,264.5,1.2,210.42791828450623
2018-09-05 14:16:48.500,0.18,33.826844448586144,43.63278333333334,-79.40961333333334,2,155.9,2.8,421.99984114055553
2018-09-05 14:21:16.500,1.27,72.1508032540302,43.63007,-79.42261666666667,3,339.7,0.5,343.2944881988185
2018-09-05 14:29:52.500,0.12,5.804329483578495,43.636965,-79.44581833333334,1,173.7,1.5,79.53911515686634
2018-09-05 14:31:42.600,0.51,33.94395829667473,43.63758166666667,-79.45121166666667,2,153.8,1.0,133.2385084968735
2018-09-05 14:33:15.600,0.1,7.8127714341659695,43.63800333333333,-79.45538666666667,1,178.7,0.3,122.27157533476789
2018-09-05 14:40:45.600,0.68,213.1504325512143,43.63136333333333,-79.47176166666667,3,181.7,1.9,1310.5256349198323
2018-09-05 14:48:54.600,0.08,3.731437995473511,43.62384333333333,-79.47184333333334,1,45.4,1.9,60.42878767251163
2018-09-05 14:57:31.700,0.14,7.182470257841043,43.62223333333333,-79.476155,1,228.4,0.7,95.11934368380419
2018-09-05 14:59:49.700,0.53,78.36491122222976,43.619205,-79.47497,3,164.0,2.1,407.72149674077644
2018-09-05 15:01:05.700,0.09,2.8522524536595606,43.62016166666667,-79.47559,1,346.7,0.7,45.4848029114354
2018-09-05 15:02:13.700,0.17,25.09650796339976,43.62159833333333,-79.475245,2,241.3,0.3,294.60059038004465
2018-09-05 15:05:32.700,0.15,20.10842344507106,43.62213166666667,-79.47750666666667,2,232.3,1.9,236.4966968479225
2018-09-05 15:07:20.700,0.18,17.87090997192055,43.62169666666666,-79.48027166666667,2,354.8,0.1,161.50684632157532
2018-09-05 15:11:35.700,0.78,92.0130525742571,43.618995,-79.47659166666666,3,94.3,1.1,303.0540381320993
2018-09-05 15:55:18.200,0.11,7.655051136883272,43.61798666666667,-79.47855666666666,1,19.4,1.5,129.2109946463739
2018-09-05 16:10:33.200,0.17,21.757619673196448,43.61859333333334,-79.47896666666666,2,128.1,1.2,183.3274291147768
2018-09-05 16:17:37.300,0.46,49.477814827084636,43.61738166666667,-79.47761833333334,2,95.3,0.2,283.3147304304798
2018-09-05 16:19:03.300,0.05,1.9616278552738196,43.619143333333334,-79.47859,1,64.8,1.7,49.88537768658704
2018-09-05 16:20:11.300,0.62,97.48197996529927,43.61851,-79.47723833333333,3,25.1,0.9,335.4950113752137
2018-09-05 16:22:06.300,0.07,1.7355139047690424,43.619640000000004,-79.47841,1,152.4,1.1,33.9449659349449
2018-09-05 16:22:27.300,0.18,7.912747155629525,43.61989000000001,-79.47898666666667,1,126.8,2.2,76.25636515093952
2018-09-05 16:24:12.300,0.12,16.09123620682844,43.62089166666666,-79.48035833333333,2,126.6,0.5,191.44421950451715
2018-09-05 16:29:14.300,0.08,4.034815602633648,43.62134666666667,-79.47533,1,332.0,0.9,78.15250033275477
2018-09-05 16:33:18.300,0.25,56.191466450689816,43.623915000000004,-79.47062333333334,2,40.2,0.7,485.63915257576485
2018-09-05 16:37:22.400,0.06,4.804614547772394,43.62348166666666,-79.47663,1,33.5,1.7,102.54359574548765
2018-09-05 16:38:26.400,0.36,310.67102322921,43.624795,-79.47724000000002,3,52.5,0.9,1590.685290504645
2018-09-05 16:51:09.400,0.05,2.9295355098411235,43.63678166666666,-79.46124166666667,1,97.3,2.0,73.72396847397643
2018-09-05 16:52:27.400,0.07,5.971044981566667,43.63763,-79.45852833333333,1,96.9,2.0,126.92921280038698
2018-09-05 16:54:40.400,0.38,23.75910897706528,43.63766833333333,-79.45306166666667,2,124.6,1.9,141.4863703526255
2018-09-05 17:07:39.500,1.24,67.28893952941259,43.62989666666667,-79.42485,3,84.3,1.2,184.78040896431128
2018-09-05 17:13:30.500,0.12,21.64102619104618,43.632535,-79.40979,2,112.7,0.5,361.65306789473885
2018-09-05 17:20:33.500,0.16,16.78622649655976,43.63634166666667,-79.39724833333334,2,290.3,1.6,178.51040277177114
2018-09-05 17:22:33.500,0.33,33.23863851655386,43.63755833333333,-79.39206833333333,2,152.9,1.3,173.50274692183334
2018-09-05 17:25:54.500,0.36,34.763541911574734,43.63895666666666,-79.38554833333333,2,96.0,2.7,182.28687420963644
2018-09-05 17:29:07.600,0.12,7.213033459304636,43.639845,-79.38292333333334,1,138.9,0.4,111.43674241200307
2018-09-05 17:31:25.600,0.13,14.00588373198347,43.64282833333333,-79.384265,2,98.0,0.2,190.55568883291377
2018-09-05 17:33:47.600,0.05,3.9643082155405964,43.64583666666667,-79.38581166666667,1,130.0,2.5,98.80487240116342
2018-09-05 17:35:15.600,0.06,7.435485123630477,43.64686666666667,-79.38523666666667,1,66.3,0.4,155.17089701916
2018-09-05 17:35:47.600,0.17,26.309849591494586,43.64838666666667,-79.387005,2,32.3,0.8,252.154901262969
2018-09-05 17:39:34.600,0.1,21.094896077845146,43.64967666666666,-79.39116166666666,2,335.6,0.2,357.6253563964835
2018-09-05 17:45:19.600,0.06,6.959501842527273,43.655535,-79.39447666666666,1,197.0,1.0,140.1966176573439
